path,,Model Root/Driver/Plant/UserInterface/DISP_Plant/Angle_SteeringWheel[deg],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_AccPedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_BrakePedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_ClutchPedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/v_Vehicle[km|h],Model Root/Engine/Control/Interface_External_In/States/n_Engine[rpm]_,Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Angle_SteeringWheel[deg],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_AccPedal[%],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_BrakePedal[%],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_ClutchPedal[%],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Accelerations/a_y_Vehicle_CoG[m|s2],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_FL_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_FR_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_RL_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_RR_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Positions/s_Vehicle[m],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_FL_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_FR_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_RL_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_RR_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Velocities/v_x_Vehicle_CoG[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Velocities/YawRate_Vehicle_CoG[deg|s]
flags,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
min,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
max,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
minWeak,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
maxWeak,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
,1.829881949778366,1.4644443389163726e-12,24.350934271649763,0,0,48.181764850014062,2948.1926896561417,0,0,0,100,6.4103586394285918e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,34.00827419175944,48.634698544160962,48.634698544160976,48.823490023061133,48.823490023061183,48.181764850014062,3.4278567550265356e-13
,1.8400332635364531,1.4044203074088053e-12,24.45563177519653,0,0,48.243143624427013,2954.1176265633349,0,0,0,100,6.1594652943191925e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,34.142189045766159,48.700668779237049,48.700668779237091,48.890466469816388,48.890466469816424,48.243143624427013,3.2962636188351199e-13
,1.8498816234149933,1.3468368979535525e-12,24.558319347887522,0,0,48.304990718825223,2960.147092455858,0,0,0,100,5.9200048100924195e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,34.276274977114731,48.767452547383826,48.767452547383854,48.958168869172901,48.958168869172923,48.304990718825223,3.1805117478009993e-13
,1.8600338126888274,1.2915828384782736e-12,24.658796977760485,0,0,48.367329397176533,2966.3133597490223,0,0,0,100,5.7283982926265972e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,34.410533314830154,48.834891329259371,48.834891329259392,49.02648139047843,49.026481390478452,48.367329397176533,3.063419988891622e-13
,1.8698818410614013,1.23859805739226e-12,24.756879211303524,0,0,48.430180887581628,2972.5154788566028,0,0,0,100,5.4851196322439878e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,34.544965452607244,48.902832526328247,48.902832526328275,49.095255643478069,49.095255643478104,48.430180887581628,2.9458558461489594e-13
,1.8800327638122558,1.1877966216289324e-12,24.852445365608435,0,0,48.49355794024688,2978.7346740459307,0,0,0,100,5.3221632472473278e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,34.679572832947372,48.971204085888608,48.97120408588863,49.164390606019104,49.16439060601914,48.49355794024688,2.8388502134934996e-13
,1.8898821862098694,1.1390630621357505e-12,24.945454287425164,0,0,48.557462986517571,2984.9120128992276,0,0,0,100,5.1032319585766447e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,34.814356921454653,49.039899901246493,49.039899901246535,49.233739939754464,49.233739939754507,48.557462986517571,2.7411367016432852e-13
,1.9000348684921264,1.0922533958993e-12,25.035946942333354,0,0,48.62188787798852,2991.003882016963,0,0,0,100,4.9317501979346303e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,34.949319176474866,49.108950945906152,49.108950945906187,49.303340261775986,49.303340261776007,48.62188787798852,2.66035964327308e-13
,1.9098817833450317,1.0472318057219583e-12,25.120149724025016,0,0,48.68682297381676,2996.9857213073997,0,0,0,100,4.7188379301843294e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,35.084461028780325,49.178294006288858,49.178294006288873,49.373171433701572,49.3731714337016,48.68682297381676,2.5800925248252305e-13
,1.9200332756061553,1.0040198549542631e-12,25.18756856491159,0,0,48.752252063946429,3002.821779212391,0,0,0,100,4.6025586909373854e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,35.219783880096287,49.247899477294865,49.247899477294879,49.44322699959455,49.443226999594572,48.752252063946429,2.4696170723017461e-13
,1.9298820349918364,9.6269864111473661e-13,25.253948060402895,0,0,48.818145211046456,3008.5793145257239,0,0,0,100,4.4212477343604925e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,35.355289066286112,49.317772303675618,49.317772303675639,49.513478866786478,49.5134788667865,48.818145211046456,2.3474161227318266e-13
,1.9400348532764433,9.2324173959745902e-13,25.318382395341942,0,0,48.88447236733667,3014.2409881393964,0,0,0,100,4.2942235884173919e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,35.490977837400138,49.388074706356683,49.388074706356697,49.584240950048581,49.584240950048603,48.88447236733667,2.2333288509481338e-13
,1.9498820316341399,8.8555356979176485e-13,25.380990106992915,0,0,48.951215672809909,3019.8042299081194,0,0,0,100,4.1684939013771637e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,35.626851373282022,49.458737392140129,49.458737392140158,49.655549244088277,49.655549244088292,48.951215672809909,2.1350923648649098e-13
,1.9600355979320525,8.4949727060422127e-13,25.441825678029605,0,0,49.018365572386749,3025.2655039840438,0,0,0,100,4.0289842038595608e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,35.762910817858113,49.529550230859137,49.529550230859151,49.727036775155611,49.727036775155639,49.018365572386749,2.0535263528229105e-13
,1.969882844290924,8.1498399682243991e-13,25.500976728428672,0,0,49.085908337959658,3030.61815233163,0,0,0,100,3.8411142554179349e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,35.899157284880772,49.600551474066549,49.600551474066563,49.798533114800236,49.79853311480025,49.085908337959658,1.9707956534745297e-13
,1.9800362150856017,7.8199939022746515e-13,25.558566634578757,0,0,49.153825763444146,3035.8700834683905,0,0,0,100,3.729406486797861e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,36.035591843341045,49.671829823715086,49.6718298237151,49.870078355093476,49.87007835509349,49.153825763444146,1.8805688268636177e-13
,1.9898829684352874,7.505222079260234e-13,25.614724021437141,0,0,49.222099087832767,3041.0049784123617,0,0,0,100,3.6120423982148438e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,36.172215510497665,49.743322529412133,49.743322529412154,49.941728612536437,49.941728612536458,49.222099087832767,1.7953836078162078e-13
,2.0000351832096102,7.2045908737627846e-13,25.669582601598467,0,0,49.290709022291225,3046.0322116587481,0,0,0,100,3.5390281642561824e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,36.309029251098785,49.814938937407817,49.814938937407831,50.013520066420519,50.013520066420533,49.290709022291225,1.7266179758859163e-13
,2.0098831775814059,6.9168178621846131e-13,25.723286495368981,0,0,49.359635081544248,3050.9281844903512,0,0,0,100,3.3634301065561068e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,36.446033974804322,49.8866549772901,49.886654977290107,50.085455966052969,50.085455966052976,49.359635081544248,1.6675963156288781e-13
,2.0200369393829347,6.641670195287355e-13,25.775985166996048,0,0,49.428856243957249,3055.7049781088112,0,0,0,100,3.2440832010101774e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,36.583230533502721,49.958458459863756,49.958458459863763,50.157501957937946,50.157501957937946,49.428856243957249,1.589789509198155e-13
,2.0298844947704318,6.3796676561051748e-13,25.827832249557659,0,0,49.498351109223201,3060.3498144858636,0,0,0,100,3.0775367322412908e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,36.720619720324393,50.030313498801988,50.030313498802009,50.229610927846352,50.229610927846359,49.498351109223201,1.5073344218453388e-13
,2.0400371551532746,6.1302441511188617e-13,25.878987497717997,0,0,49.568097655925818,3064.8810627944549,0,0,0,100,2.9838544411176328e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,36.858202268101337,50.102211635398199,50.10221163539822,50.301782067709453,50.301782067709475,49.568097655925818,1.44366281751565e-13
,2.0498836229907993,5.892109591428664e-13,25.929608340981542,0,0,49.638074321051761,3069.290506886307,0,0,0,100,2.8528663754581649e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,36.995978848714877,50.174165525626918,50.174165525626933,50.374036336263018,50.374036336263032,49.638074321051761,1.3887156895168517e-13
,2.0600364533767701,5.6646467302368554e-13,25.971444899108668,0,0,49.708261128981142,3073.6006554462242,0,0,0,100,2.7409312721517514e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,37.133950076024284,50.246168523771864,50.246168523771871,50.446374198373263,50.446374198373285,49.708261128981142,1.3390254429171348e-13
,2.0698837882301331,5.4471789448758532e-13,26.004907154624121,0,0,49.778639452556163,3077.808143102593,0,0,0,100,2.6551326419143119e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,37.272116510233644,50.31820993056462,50.318209930564635,50.518798283744424,50.518798283744438,49.778639452556163,1.2943591287962187e-13
,2.0800370861248019,5.2392715238572979e-13,26.038231578196861,0,0,49.849191831012334,3081.9217710466464,0,0,0,100,2.5397752673480054e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,37.410478661198695,50.390287122459249,50.390287122459242,50.591322993436577,50.591322993436577,49.849191831012334,1.2468410404973681e-13
,2.0898853984954835,5.0410430678808493e-13,26.071535879551764,0,0,49.91990205936392,3085.9441735572641,0,0,0,100,2.4033520930006398e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,37.549036991918634,50.46237984883485,50.462379848834864,50.663935137413013,50.66393513741302,49.91990205936392,1.1878675644945308e-13
,2.1000383818843842,4.852516636722338e-13,26.104934367653691,0,0,49.990754501962932,3089.8830503020731,0,0,0,100,2.3640920169954433e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,37.68779192126437,50.534475829796598,50.534475829796605,50.736620112580113,50.73662011258012,49.990754501962932,1.1324457622111516e-13
,2.109884526715851,4.6731415899239618e-13,26.138538955600904,0,0,50.061733962641696,3093.7438391179585,0,0,0,100,2.2037070636533604e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,37.826743825100543,50.606587698937034,50.606587698937055,50.809386285037355,50.809386285037355,50.061733962641696,1.0820138407607395e-13
,2.1200381476165773,4.5023945391374241e-13,26.172453186511245,0,0,50.13282643608057,3097.5318626283024,0,0,0,100,2.2086648034400509e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,37.965893038410144,50.678721579496923,50.67872157949693,50.882237218870102,50.882237218870102,50.13282643608057,1.039359230171866e-13
,2.1298854399688723,4.3396878991003007e-13,26.206771175992362,0,0,50.204019232078828,3101.2552957473531,0,0,0,100,2.0817082898036536e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,38.105239859011597,50.750869534147569,50.750869534147583,50.955163130350499,50.955163130350506,50.204019232078828,9.9775548082105323e-14
,2.140038933367157,4.1846975931523554e-13,26.24158068822938,0,0,50.27530057806328,3104.9209907494742,0,0,0,100,2.015336099195393e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,38.244784550657329,50.823036783053091,50.823036783053098,51.028166887486371,51.028166887486378,50.27530057806328,9.5879408998316132e-14
,2.1498868462306979,4.0372491474584987e-13,26.276961354016613,0,0,50.346659836477528,3108.5384170387183,0,0,0,100,1.9850133205050306e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,38.384527345703951,50.895237861411502,50.895237861411509,51.101258385435635,51.101258385435649,50.346659836477528,9.1823475615653726e-14
,2.1600392771095276,3.8967673215853865e-13,26.312981729419647,0,0,50.418087865605109,3112.1121261338212,0,0,0,100,1.8635732906208302e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,38.524468448801549,50.967478720406881,50.967478720406895,51.174438068648534,51.174438068648541,50.418087865605109,8.8908077653630111e-14
,2.1698866629634859,3.7625154254683659e-13,26.349700514334028,0,0,50.489576854177464,3115.6485929013438,0,0,0,100,1.8435453543058486e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,38.664608040958726,51.039758460885011,51.039758460885011,51.247698890092138,51.247698890092138,50.489576854177464,8.6645084561932713e-14
,2.1800394933498386,3.6343661802469112e-13,26.387169582899329,0,0,50.561119929791097,3119.151216557882,0,0,0,100,1.7826536442688984e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,38.804946282736545,51.112078015807477,51.112078015807462,51.321033313417509,51.321033313417509,50.561119929791097,8.278947564810547e-14
,2.1898862246917727,3.5130454065664205e-13,26.425435645005816,0,0,50.632710942285115,3122.624125071352,0,0,0,100,1.7547776434931627e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,38.945483316534165,51.184440760805828,51.184440760805828,51.394433792626316,51.39443379262633,50.632710942285115,7.7802643695477196e-14
,2.200039930593872,3.3982674600412737e-13,26.463990851675373,0,0,50.704346154415227,3126.0704483118484,0,0,0,100,1.6621547131567057e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,39.086219269618425,51.256849814417322,51.256849814417336,51.467904226023009,51.467904226023023,50.704346154415227,7.4789324155775944e-14
,2.2098869339408878,3.2886816245721869e-13,26.487983380192158,0,0,50.77602155266532,3129.4945432591471,0,0,0,100,1.6113657185998967e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,39.227154261633586,51.329321582884283,51.32932158288429,51.541462106537772,51.541462106537772,50.77602155266532,7.3876327817724185e-14
,2.2200404273391725,3.183553708581769e-13,26.51287660453583,0,0,50.847729487853783,3132.8972579535694,0,0,0,100,1.578479545808673e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,39.368288394103125,51.401876256573296,51.401876256573296,51.615098007593303,51.615098007593303,50.847729487853783,7.1714837579933428e-14
,2.2298875241878511,3.0835317858752085e-13,26.53871028623043,0,0,50.919464682947549,3136.2799199557394,0,0,0,100,1.4972734278176884e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,39.509621750323532,51.474499415295192,51.474499415295192,51.688838042426859,51.688838042426866,50.919464682947549,6.8455975674244065e-14
,2.2400411960895541,2.9886450128988424e-13,26.565510361491917,0,0,50.991223651561441,3139.6432548738126,0,0,0,100,1.4417211277188973e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,39.651154401376331,51.547163577012803,51.547163577012824,51.762645923417445,51.762645923417466,50.991223651561441,6.6368242949266758e-14
,2.2498885649433138,2.8976107482348987e-13,26.593299152534417,0,0,51.063003406799254,3142.9906342983509,0,0,0,100,1.4355948318683595e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,39.79288640957926,51.619876464814681,51.619876464814695,51.836446627429432,51.836446627429432,51.063003406799254,6.6221657305323456e-14
,2.2600412168262483,2.8098021680824103e-13,26.622099182249418,0,0,51.134800975512924,3146.3229732809573,0,0,0,100,1.3985224992543132e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,39.934817828898368,51.692667602997069,51.692667602997055,51.910193421191913,51.91019342119192,51.134800975512924,6.5362987542217772e-14
,2.2698888661849979,2.72575555880311e-13,26.651929285402023,0,0,51.206613878252604,3149.6427804663372,0,0,0,100,1.3343883791682892e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,40.076948705578701,51.765528853984073,51.765528853984073,51.983868348490731,51.983868348490731,51.206613878252604,6.2749834982433692e-14
,2.2800419090747837,2.6460540164254648e-13,26.682805292672313,0,0,51.278440037685669,3152.9517275464564,0,0,0,100,1.2730266359523947e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,40.219279079577511,51.838430629594328,51.838430629594342,52.057469865618963,52.057469865618977,51.278440037685669,5.9747199553321545e-14
,2.2898938170108796,2.5704146453483318e-13,26.714742709347636,0,0,51.350277441361015,3156.2513568220443,0,0,0,100,1.2538266517734015e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,40.361808985196433,51.911360760720548,51.911360760720555,52.131001428211981,52.131001428211981,51.350277441361015,5.7704669287682573e-14
,2.3000423208187106,2.4984334335039395e-13,26.747755825308186,0,0,51.42212425186613,3159.544417411113,0,0,0,100,1.2782109668928713e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,40.504538451294302,51.984323059373331,51.984323059373338,52.204465193715102,52.204465193715102,51.42212425186613,5.5842752559537799e-14
,2.3098943477565768,2.4298679771196989e-13,26.781855843317011,0,0,51.493979038160212,3162.8315248929048,0,0,0,100,1.2004134308914794e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,40.647467502118936,52.057313796448241,52.057313796448234,52.277861266846379,52.277861266846379,51.493979038160212,5.3943419900421474e-14
,2.3200425540592193,2.3647754635188325e-13,26.817051153845899,0,0,51.565840738765935,3166.1151587657614,0,0,0,100,1.1444294592418578e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,40.790596158417173,52.130324697829977,52.130324697829991,52.3511989034156,52.351198903415622,51.565840738765935,5.2225846188478048e-14
,2.3298949805046081,2.3025553378386436e-13,26.853347629308391,0,0,51.637708623018554,3169.3938235990358,0,0,0,100,1.1098149736167128e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,40.933924438419957,52.203343847339539,52.203343847339561,52.424484142407877,52.424484142407884,51.637708623018554,5.1607333402871966e-14
,2.3400429913032532,2.2426656106251153e-13,26.890750337853053,0,0,51.709582076757265,3172.6679443211137,0,0,0,100,1.0647575008730665e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,41.07745235854911,52.276358316515292,52.276358316515299,52.49771390897471,52.49771390897471,51.709582076757265,5.125754962817837e-14
,2.3498956642532352,2.1851993597739713e-13,26.929265902606073,0,0,51.781460310102283,3175.9407295116516,0,0,0,100,1.0496087752317129e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,41.221179933339123,52.349364431051633,52.349364431051633,52.570890731156268,52.570890731156268,51.781460310102283,4.9655085859247343e-14
,2.3600433180454257,2.1307797879517112e-13,26.939059293670113,0,0,51.853342529201633,3179.2102266784682,0,0,0,100,1.0464381750741255e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,41.365107175013648,52.422367505300002,52.422367505300009,52.644030017531563,52.644030017531563,51.853342529201633,4.7242482118238181e-14
,2.3698953109828951,2.0792802408159523e-13,26.964273099872475,0,0,51.925228346604072,3182.4789848431283,0,0,0,100,1.0175378652158825e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,41.509234094057661,52.495363002599859,52.495363002599866,52.717139118905706,52.717139118905699,51.925228346604072,4.5813544922057919e-14
,2.3800421827613834,2.0301200292494614e-13,26.990592347735447,0,0,51.997117639531545,3185.7471312759021,0,0,0,100,9.9670218536284403e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,41.653560700303295,52.568339031696375,52.568339031696389,52.790216026430215,52.790216026430215,51.997117639531545,4.4965478001399657e-14
,2.3898956632255555,1.9831885996270549e-13,27.018017671395395,0,0,52.069010196861115,3189.013871779589,0,0,0,100,9.9605584920559243e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,41.798087003165975,52.641295356277141,52.641295356277126,52.863267052680392,52.863267052680399,52.069010196861115,4.3881773823153365e-14
,2.4000436485240937,1.9384908131819171e-13,27.046549612878852,0,0,52.140905839661109,3192.2811762394299,0,0,0,100,8.9539683936325965e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,41.94281301146092,52.714231506336752,52.714231506336752,52.936296707797183,52.93629670779719,52.140905839661109,4.2123659025135468e-14
,2.4098962534725192,1.8963738320843425e-13,27.076188421615072,0,0,52.212804445819174,3195.5501620812597,0,0,0,100,8.5438621217551693e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,42.087738733607502,52.787146453914673,52.787146453914694,53.009308897783669,53.009308897783676,52.212804445819174,4.0790945762509495e-14
,2.420044043267441,1.856029064470985e-13,27.106933330322949,0,0,52.284706039081399,3198.8232395044079,0,0,0,100,8.5903579876126432e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,42.232864177783334,52.860049197859091,52.860049197859091,53.082319573410871,53.082319573410878,52.284706039081399,4.0668577632201456e-14
,2.4298968607200626,1.817325576239225e-13,27.138780028212469,0,0,52.356611098654021,3202.1009105008388,0,0,0,100,9.1398400333213709e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,42.378189352786741,52.932938482251544,52.932938482251544,53.155332126994963,53.155332126994963,52.356611098654021,3.9829324771523233e-14
,2.4400443445091251,1.7803975045085036e-13,27.171722342981987,0,0,52.428520348872652,3205.3837195086817,0,0,0,100,8.1047894587347971e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,42.52371426912859,53.005814094406041,53.005814094406048,53.228349277389299,53.228349277389299,52.428520348872652,3.9073300401117453e-14
,2.4498963459468843,1.7450807168317417e-13,27.20575327075349,0,0,52.500434630899264,3208.6705277697142,0,0,0,100,7.8743802648823981e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,42.669438939470282,53.078677668005163,53.07867766800517,53.301374465254362,53.301374465254348,52.500434630899264,3.8064016135757308e-14
,2.4600448667549135,1.7117720680335423e-13,27.240865936622004,0,0,52.572354783745247,3211.9611763573571,0,0,0,100,8.4037489814831795e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,42.815363378881436,53.151523658068932,53.151523658068932,53.374401578394334,53.374401578394341,52.572354783745247,3.5694741515454743e-14
,2.4698969361938476,1.6808945201600607e-13,27.277055605050744,0,0,52.644281397796448,3215.2572600342896,0,0,0,100,8.3435731445666348e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,42.961487604451683,53.224357981106152,53.224357981106152,53.447436634381965,53.44743663438198,52.644281397796448,3.3907565369818529e-14
,2.4800444539836883,1.6516236471699974e-13,27.315114346605771,0,0,52.7162150478078,3218.5566763843613,0,0,0,100,8.3558834211207455e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,43.107811634821772,53.297185052922359,53.297185052922373,53.520483952617745,53.520483952617759,52.7162150478078,3.3948795210755379e-14
,2.4898968889293673,1.6233268409477357e-13,27.338357160390409,0,0,52.788156355854191,3221.8629517127238,0,0,0,100,8.064514165951426e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,43.254335490323996,53.370005008656236,53.370005008656236,53.593542928749578,53.593542928749557,52.788156355854191,3.3694800859877635e-14
,2.5000465572582247,1.5967289528034146e-13,27.362646760157702,0,0,52.860105966318947,3225.1769369814351,0,0,0,100,8.0050733218734034e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,43.401059192995689,53.442828534984898,53.442828534984919,53.666624719648532,53.666624719648524,52.860105966318947,3.1287032131626613e-14
,2.5098975386772158,1.5722051950741396e-13,27.387974114436787,0,0,52.932064822055111,3228.4952588478709,0,0,0,100,8.4883780256628006e-15,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,43.547982767003269,53.515658834870081,53.515658834870067,53.73973193613633,53.73973193613633,52.932064822055111,3.0048338207910702e-14
